"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2017-12-14",,"80",,"77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2017-12-15",,"83","89","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2017-12-16",,"82","86",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2017-12-17",,"80","87",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2017-12-18",,"82","87","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2017-12-19",,"81","86","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2017-12-20",,"81",,"77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2017-12-21",,"80","85","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2017-12-22",,"83",,"78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2017-12-23",,"83","90","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2017-12-24",,"86",,"79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2017-12-25",,"85","95","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2017-12-26",,"84","89","79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2017-12-27",,"84","89","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2017-12-28",,"84","91","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2017-12-29",,"83","88","79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2017-12-30",,"84","89","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2017-12-31",,"82","90",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-01",,"85","94","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-02",,"84",,"80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-03",,"85","90","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-04",,"86","95","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-05",,"84","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-06",,"85","92",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-07",,"83","87","72"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-08",,"85","90","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-09",,"83","87",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-10",,"83","89","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-11",,"83","91","79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-12",,"85","87","70"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-13",,"82","88",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-14",,"80","87","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-15",,"79","86","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-16",,"82","88","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-17",,"83",,"77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-18",,"78","80",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-19",,"80","87","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-20",,"80","88","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-21",,"83","90","74"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-22",,"80","86","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-23",,"83","89","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-24",,"82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-25",,"82","87","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-26",,"82","88","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-27",,"82","87","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-28",,"79","85",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-29",,"80","89","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-30",,"82",,"77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-01-31",,"83","89",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-01",,"83","89","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-02",,"84","89",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-03",,"82","87","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-04",,"82","87","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-05",,"79","85",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-06",,"80","86","74"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-07",,"82","86","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-08",,"81","87","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-09",,"81","86","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-10",,"83",,"78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-11",,"82","86","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-12",,"83","87","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-13",,"83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-14",,"82",,"79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-15",,"78","80",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-16",,"83","87","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-17",,"82","85","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-18",,"83","88","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-19",,"82","88","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-20",,"83","89","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-21",,"83","89","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-22",,"82","85","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-23",,"82","87",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-24",,"83","88",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-25",,"83","89",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-26",,"81","87","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-27",,"83","88","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-02-28",,"82","87","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-01",,"82","88","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-02",,"85","90","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-03",,"84","89","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-04",,"84","92",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-05",,"83","88","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-06",,"83","88","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-07",,"83","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-08",,"82","88","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-09",,"83",,"77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-10",,"84",,"79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-11",,"84","89",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-12",,"82","87","79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-13",,"82","86","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-14",,"84","89","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-15",,"85","92","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-16",,"85","92",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-17",,"79","85",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-18",,"83","89",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-19",,"83","89","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-20",,"84","91","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-21",,"82","86","79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-22",,"81","90","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-23",,"84","87","79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-24",,"82","88",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-25",,"81","89",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-26",,"83","89","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-27",,"80","90",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-28",,"84",,"74"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-29",,"84","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-30",,"84","92","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-03-31",,"85",,"79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-01",,"86","91","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-02",,"84","89",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-03",,"83","90",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-04",,"84","92","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-05",,"85","91","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-06",,"85","92","79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-07",,"86","91","79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-08",,"83","90",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-09",,"83","90","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-10",,"87","93","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-11",,"86","92","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-12",,"85","90","82"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-13",,"86","92","82"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-14",,"85","91","82"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-15",,"86","92","82"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-16",,"87",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-17",,"85","89",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-18",,"86","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-19",,"86","91","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-20",,"86","93","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-21",,"85","92","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-22",,"85","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-23",,"79","84","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-24",,"82","86","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-25",,"79","87",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-26",,"82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-27",,"85","91","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-28",,"84","94",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-29",,"85","91","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-04-30",,"86",,"79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-01",,"86",,"80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-02",,"85","90","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-03",,"84","90","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-04",,"86","91","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-05",,"86","93","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-06",,"86","92","82"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-07",,"87","94",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-08",,"86","91","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-09",,"87","94","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-10",,"86","93",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-11",,"86","92","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-12",,"85","90","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-13",,"87","94","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-14",,"87","94","82"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-15",,"86","94","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-16",,"86","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-17",,"83","87","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-18","0.28","85","90",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-19",,"83","89","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-20",,"85","90","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-21",,"85","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-22",,"86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-23",,"83","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-24",,"85","91","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-25",,"83","88","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-26",,"86","91","79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-27",,"86","90","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-28",,"85","90","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-29",,"86","92","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-30",,"86","92","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-05-31",,"85","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-01",,"84",,"77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-02",,"85","90","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-03",,"85","92","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-04",,"85",,"81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-05",,"86","90","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-06",,"86","90","82"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-07",,"85","90",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-08",,"86","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-09",,"86","92","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-10",,"87","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-11",,"87","92","82"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-12",,"85","92",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-13",,"87","92","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-14",,"87","92","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-15",,"85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-16",,"85","92","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-17",,"85","92","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-18",,"86","92","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-19",,"85","91","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-20",,"86","95",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-21",,"85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-22",,"84",,"80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-23",,"85",,"80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-24",,"82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-25",,"77","78","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-26",,"80","86","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-27",,"83","89","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-28",,"82","89","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-29",,"83","89",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-06-30",,"84","89","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-01",,"83","88",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-02",,"84","90","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-03",,"84","90","79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-04",,"85","91","79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-05",,"84","90",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-06",,"83",,"76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-07",,"83","90","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-08",,"85","93","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-09",,"85","91","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-10",,"85","89","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-11",,"84","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-12",,"83","90","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-13",,"84","89","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-14",,"84","90","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-15",,"84","89","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-16",,"83","88","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-17",,"83","90","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-18",,"83","89","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-19",,"83","90","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-20",,"85","92","79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-21",,"85","90","79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-22",,"85","93","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-23",,"85","90","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-24",,"85","91","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-25",,"85","90","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-26",,"84","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-27",,"84","92","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-28",,"83","92",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-29",,"82","87","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-30",,"83","88","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-07-31",,"84","90","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-01",,"84","89","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-02",,"83","89","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-03",,"83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-04",,"82","89",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-05",,"83","89","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-06",,"83","89","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-07",,"82","86","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-08",,"83","88","79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-09",,"85","89","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-10",,"83","90",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-11",,"84","90","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-12",,"84",,"78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-13",,"85","92","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-14",,"84","90","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-15",,"85","91","79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-16",,"85","89","79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-17",,"84","88",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-18",,"82","89",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-19",,"83","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-20",,"84","91","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-21",,"84","89","79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-22",,"85","90","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-23",,"85","91","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-24",,"84","91","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-25",,"84","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-26",,"84","90","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-27",,"85","92","79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-28",,"85","92","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-29",,"84","90","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-30",,"85","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-08-31",,"85","92","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-01",,"82","88","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-02",,"82","89","76"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-03",,"84","89","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-04",,"84","90","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-05",,"85","90","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-06",,"85","92","79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-07",,"86","92","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-08",,"85","90","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-09",,"85","95","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-10",,"86","94","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-11",,"86","95","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-12",,"85","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-13",,"83","89",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-14",,"84","90","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-15",,"85","90","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-16",,"85","93",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-18",,"85","94",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-19",,"84","90","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-20",,"84","89","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-21",,"81","83",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-22",,"84","90","77"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-23",,"84","92","79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-24",,"85","91","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-25",,"85","91","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-26",,"85","90","79"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-27",,"85","92",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-28",,"85","91","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-29",,"85","92","78"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-09-30",,"86","92","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-10-01",,"86","92","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-10-02",,"85","90","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-10-03",,"86","90","75"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-10-04",,"85","93",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-10-05",,"86","92","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-10-06",,"86","93",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-10-07",,"87","96","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-10-08",,"86","94","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-10-09",,"87","95","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-10-10",,"87","92","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-10-11",,"87","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-10-12",,"86","92","82"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-10-13",,"86","91","82"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-10-14",,"86","92","82"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-10-15",,"86","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-10-16",,"86","92",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-10-17",,"86","92","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-10-18",,"85","91",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-10-19",,"85","91","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-10-20",,"86","92","80"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-10-21",,"86","94","81"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-10-22",,"86","92",
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-10-23",,"81",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","2018-10-24",,"86","93","79"
